Opportunity_Rec_ID__c,AccountId,Contact__c,Site_Address_Billing_Address__c,Site_Address_Shipping_Address__c,Name,Probability,CreatedDate,CloseDate,Stage_RecID,StageName,Account_Executive__c,AE_Member_RecID,Strategic_Consultant__c,SC_Member_RecID,OwnerId,Location_RecID,Location__c,Department__c,Solution_Engineer_1__c,Solution_Engineer_2__c,Non_Recurring__c,Amount,Full_Agreement_Term__c,MRR_Delta__c,Sell_Quote__c,Sell_Quote_EXP_Date__c,pricebook2id,product2id
35232,56518,145263,38262,38262,Porting DID back to Meriplex - Phase 1,100,8/30/2023,10/11/2023,11,Signed,Shane Hannaford,890,Unassigned Territory,571,890,30,Meriplex Communications ,Non-Recurring Revenue,Jeren Dunne,,0,0,1,0,119477,20231110,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35239,71994,69651,62783,65548,SR 237496 Precision 7770 Bundle Monitors Desk Phone Acrobat Std  PO 20064768,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,5225,0,1,0,119001,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35241,71994,69651,62783,62794,SR 236200 Latitude 5540 Bundle Monitor PO 2466242,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2313,0,1,0,119003,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35244,71994,69651,62783,62845,SR 236166 Latitude 5440 Bundle  PO 3003715,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2022,0,1,0,119006,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35245,71994,69651,62783,65548,SR 236474 Acrobat Std  PO 20064765,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,359,0,1,0,119007,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35246,71994,69651,62783,65548,SR 236470 Acrobat Std  PO 20064764 ,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,359,0,1,0,119009,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35248,68186,56761,58103,58103,Dubai Module ,100,8/30/2023,9/18/2023,11,Signed,Ron Walker,620,Unassigned Territory,571,620,11,Meriplex Solutions,Non-Recurring Revenue,,,902,0,1,0,119010,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35249,58429,76350,1105,1105,MSP amend NovaTint 280,10,8/30/2023,12/29/2023,17,Identifying,Cynthia Newsom,417,Unassigned Territory,571,417,11,Meriplex Solutions,Monthly Recurring Revenue,,,0,2086,36,0,119084,20231130,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35250,71994,69651,62783,62789,SR 236473  Dell WD19S Dock Qty 2  PO 960277,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,478,0,1,0,119011,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35252,71994,69651,62783,62789,SR 236427 Engineering Dock  PO 20064758 ,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,339,0,1,0,119012,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35254,71994,69651,62783,62779,SR 236316 Acrobat Pro  PO 30059282,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,539,0,1,0,119013,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35256,71994,69651,62783,62845,SR 236320 Acrobat Pro  PO 960272,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,539,0,1,0,119014,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35257,71994,69651,62783,62845,SR 236378 Acrobat Pro  PO 3003714,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,539,0,1,0,119015,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35259,71994,69651,62783,62794,SR 236209 Jabra Evolve2 Wireless Headset PO 960270,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,245,0,1,0,119016,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35260,71994,69651,62783,62845,SR 236307  Dell Latitude 65W Adapter,100,8/30/2023,8/30/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,59,0,1,0,119018,20230927,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35261,56518,145263,38262,38262,P2P Upgrade Only,100,8/30/2023,10/11/2023,11,Signed,Shane Hannaford,890,Unassigned Territory,571,890,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,2525,24,463,119588,20231110,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35265,71994,69651,62783,62845,Latitude 3540 - i5 16GB,10,8/31/2023,9/30/2023,17,Identifying,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1163,0,1,0,119022,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35267,31160,70908,49240,50148,Loc. 2737 - White Chapel-Greenwood Funeral Home - Connectivity,100,8/31/2023,9/1/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,223,36,0,119026,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35268,73055,119044,79269,78602,24in Monitors ,100,8/31/2023,8/31/2023,11,Signed,Ron Walker,620,Unassigned Territory,571,620,11,Meriplex Solutions,Non-Recurring Revenue,,,1340,0,1,0,119025,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35271,39112,50190,55302,55302,SQL Support,100,8/31/2023,9/18/2023,11,Signed,Ron Walker,620,Unassigned Territory,571,620,11,Meriplex Solutions,Non-Recurring Revenue,Jeren Dunne,,2110,0,1,0,119438,20231013,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35274,71994,69651,62783,62779,SR 236948 Latitude 5540 Bundle Monitor  PO 50141970,100,8/31/2023,8/31/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2313,0,1,0,119031,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35275,71994,69651,62783,62845,SR 236356 Acrobat Pro  PO 50143193,100,8/31/2023,8/31/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,539,0,1,0,119033,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35277,71994,69651,62783,62790,SR 237142  OptiPlex 3000 Thin Client  PO 13719828,100,8/31/2023,8/31/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,439,0,1,0,119036,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35285,70582,61156,63062,63062,quote STATIC circuit for SouthPark/Meadows 9900 South IH-35 Frontage Road. Austin 78748,100,8/31/2023,9/14/2023,11,Signed,Kennon Jayne,1001,Unassigned Territory,571,1001,99,Preferred Technology,Monthly Recurring Revenue,,,0,751,36,0,119297,20231010,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35287,71994,69651,62783,62845,Dell 5130cdn/5765dn Fuser - 100000 pg yield - N856N,90,8/31/2023,10/31/2023,3,Closing,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,182,0,1,0,119052,20230928,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35290,31160,70908,48095,48095,CO to Opp 16153/MPC115384 : Loc 6200 - Roselawn Funeral Home and Cemetery - Connectivity,100,8/31/2023,9/1/2023,11,Signed,Kennon Jayne,1001,Unassigned Territory,571,1001,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,Rob Ford,Corey King,113.85,234,36,67,119076,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35295,71994,69651,62783,62845,SR 233154  OptiPlex 7010 Micro Monitors Desk Phone  PO 13719845,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1721,0,1,0,119063,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35296,71994,69651,62783,65548,SR 235098 OptiPlex 7010 Micro  PO 13719852,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1034,0,1,0,119064,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35298,71994,69651,62783,62845,SR 234319 Precision 7770 Bundle Monitors,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,4557,0,1,0,119065,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35299,71994,69651,62783,85809,SR 234449 HP Color LaserJet Pro M283fdw  PO 13719836,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,607,0,1,0,119066,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35300,71994,69651,62783,62779,SR 234665 Desk Phone  PO 13719839,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,309,0,1,0,119068,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35301,71994,69651,62783,62845,SR 229554 Poly Savi 7220 Wireless Headset  PO 13719842,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,340,0,1,0,119069,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35302,71994,69651,62783,62779,SR 235275 Latitude 5540 Bundle  PO 13719865,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2124,0,1,0,119070,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35303,71994,69651,62783,62794,SR 235760 OptiPlex 7010 Micro  PO 13719868,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1034,0,1,0,119071,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35304,71994,69651,62783,85810,SR 236091  HP LaserJet Pro M283fdw  PO 13719879,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,607,0,1,0,119072,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35305,71994,69651,62783,62845,SR 236094 OptiPlex 3000 Thin Client PO 13719880,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1317,0,1,0,119073,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35307,71994,69651,62783,62794,SRs 235211 236827  236829 236831 Latitude 5540 Bundle OptiPlex 7010 Micro  PO 13719856,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,6316,0,1,0,119074,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35309,71994,69651,62783,62845,Dell Latitude 3540 i5 16GB - Bulk Order,0,9/1/2023,10/31/2023,21,Lost / Cancelled,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,60445,0,1,0,119082,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35318,71994,69651,62783,65548,SR 237191 Acrobat Std  PO 20064796,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,359,0,1,0,119088,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35321,71994,69651,62783,65548,SR 237153 Acrobat Pro  PO 20064797,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,539,0,1,0,119091,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35323,71994,69651,62783,62794,SR 236573 Monitor  PO 960324,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,189,0,1,0,119094,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35325,71994,69651,62783,62789,SRs 236994  236995  5220 Headset Webcam  PO 20064803,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,306,0,1,0,119096,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35327,71994,69651,62783,62789,SR 237459  Desk Phone  PO 20064805,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,309,0,1,0,119098,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35331,71994,69651,62783,62789,SR 237148 Latitude 5540 Bundle  PO 20064804,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2124,0,1,0,119101,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35335,71994,69651,62783,62789,SR 237655 Engineering Dock  PO 20064807,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,339,0,1,0,119106,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35336,71994,69651,62783,62779,SR 237584 Latitude 5440 Bundle  PO 50143560,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2022,0,1,0,119107,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35337,71994,69651,62783,62779,SR 235689 Latitude 5540 Bundle Standard Dock  PO 50141183,100,9/1/2023,9/1/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2363,0,1,0,119109,20230929,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35364,71994,69651,62783,62845,SR 237690  Adobe CC All Apps  PO 3003718,100,9/6/2023,9/6/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1019,0,1,0,119146,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35383,71994,69651,62783,62845,Bulk Order 1 for Team Back Stock PO 3003725,100,9/6/2023,9/26/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,48761,0,1,0,119158,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35384,31160,70908,48345,48345,Loc. 7009 - Curtis and Son Funeral Home - Voice,100,9/6/2023,9/6/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119164,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35385,31160,70908,48829,48831,Loc. 9627 - Berry Highland South - Voice,100,9/6/2023,9/6/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119166,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35386,31160,70908,49545,49545,Loc. 1067 - Kiser-Rose Hill Funeral Home - Voice,100,9/6/2023,9/6/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119167,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35388,31160,70908,47895,47895,Loc. 4855 - Demaine Funeral Home - Voice,100,9/6/2023,9/7/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119171,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35389,31160,70908,48111,48111,Loc. 6225 - Sherwood Memorial Park and Mausoleum - Voice,100,9/6/2023,9/7/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119196,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35390,31160,70908,60248,60248,Loc. 8516 - Radney-Smith Funeral Home - Voice,100,9/6/2023,9/7/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119199,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35392,31160,70908,48494,48494,Loc. 7298 - Loflin Funeral Home - Voice,100,9/6/2023,9/7/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119184,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35393,31160,70908,47797,47797,Loc. 4593 - Heady-Hardy Funeral Home - Voice,10,9/6/2023,11/30/2023,17,Identifying,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119186,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35394,31160,70908,47727,49126,Loc. 0180 - Sherwood Chapel and Memorial Gardens - Voice,100,9/6/2023,9/7/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119188,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35395,70582,61156,60549,84112,2 Additional Aruba PoE Switches - Lake Charles and Cedar Park,100,9/6/2023,9/6/2023,11,Signed,Kennon Jayne,1001,Unassigned Territory,571,1001,99,Preferred Technology,Non-Recurring Revenue,,,1272,0,1,0,119161,20231004,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35401,68378,36229,43141,43141,Velo For New Site (Evansville),100,9/6/2023,9/21/2023,11,Signed,Ron Walker,620,Unassigned Territory,571,620,30,Meriplex Communications ,Monthly Recurring Revenue,David Pinyon,,300,113,36,0,119204,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35403,68186,56761,58103,58103,Business Premium Licenses,100,9/6/2023,9/12/2023,11,Signed,Ron Walker,620,Unassigned Territory,571,620,11,Meriplex Solutions,Monthly Recurring Revenue,Jeren Dunne,,0,330,36,0,119273,20231009,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35419,36903,54246,55298,55298,Grand Prairie additional WAP CO 4,100,9/7/2023,9/14/2023,11,Signed,Cynthia Newsom,417,Unassigned Territory,571,417,11,Meriplex Solutions,Non-Recurring Revenue,,,4213.06,0,1,0,119320,20231010,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35421,31160,70908,47745,47745,Loc. 4460 - Sunset Memory Garden Funeral Home - Voice,100,9/7/2023,9/12/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119225,20231006,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35422,31160,70908,47701,47701,Loc. 4338 - Leak Memory Chapel - Voice,100,9/7/2023,12/8/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119229,20231231,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35424,36903,54246,55298,55298,Humble 024 CO ATT DIA,100,9/7/2023,9/21/2023,11,Signed,Cynthia Newsom,417,Unassigned Territory,571,417,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,528,36,408,119415,20231012,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35430,31160,70908,49908,49908,Loc. 2092 - Waltrip Funeral Directors - Connectivity,100,9/7/2023,9/8/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,56.35,187,36,0,119227,20231006,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35432,71994,69651,62783,62845,SR 237574  Latitude 5440 Bundle Monitors  PO 3003721,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2400,0,1,0,119200,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35433,71994,69651,62783,65548,SR 235468 Latitude 65-Watt AC Adapter  PO 20064790,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,177,0,1,0,119201,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35434,71994,69651,62783,65548,SR 236514  Latitude 5540 Bundle Desk Phone Acrobat Std  PO 20064783,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2792,0,1,0,119203,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35436,68378,54204,55524,55524,Oracal IaaS Server,25,9/7/2023,10/31/2023,17,Identifying,Ron Walker,620,Unassigned Territory,571,620,11,Meriplex Solutions,Monthly Recurring Revenue,Jeren Dunne,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35437,71994,69651,62783,62845,SR 237885 Latitude 5440 Bundle PO 3003722,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2022,0,1,0,119205,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35438,71994,69651,62783,65548,SRs 236516 236517 Acrobat Std  PO 20064785,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,718,0,1,0,119207,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35439,71994,69651,62783,62845,SR 237888 Latitude 5540 Bundle  PO  960385,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2124,0,1,0,119208,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35440,71994,69651,62783,62794,SR 236581 Jabra Evolve2 Headset  PO 960321,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,245,0,1,0,119209,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35441,71994,69651,62783,62845,SR 236539  Acrobat Pro  PO 3003717,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,539,0,1,0,119211,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35442,71994,69651,62783,65548,SR 238020 Latitude 5540 Bundle  PO 20064866,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2124,0,1,0,119212,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35443,71994,69651,62783,62789,SR 238086 Engineering Dock  PO  20064867,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,339,0,1,0,119213,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35444,71994,69651,62783,62845,SR 238205 Blackwire 5220 Headset  PO 20064868,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,97,0,1,0,119215,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35445,71994,69651,62783,62794,SR 238120 Latitude 5540 Bundle Monitor  PO 960386,100,9/7/2023,9/7/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,2313,0,1,0,119216,20231005,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35456,31160,70908,49665,49665,Loc. 1089 - Louisville Central Services - Voice,100,9/8/2023,10/11/2023,11,Signed,Kennon Jayne,1001,Elmer Mosbey,173,1001,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,17,36,0,119257,20231031,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35464,71994,69651,62783,62845,Adobe Renewal  PO 3003712,100,9/8/2023,9/8/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,1818,0,1,0,119231,20231006,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35466,71994,69651,62783,62845,Adobe Renewal - PO 960342,100,9/8/2023,9/8/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,5095,0,1,0,119235,20231006,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
35467,71994,69651,62783,62845,Adobe Renewal - PO 13725063,100,9/8/2023,9/8/2023,11,Signed,Jackie Moore,854,Unassigned Territory,571,854,103,HBR Technologies,Non-Recurring Revenue,,,518,0,1,0,119236,20231006,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
